Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,City,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit,Payment Mode
ORD-101715,2022-10-30,2022-10-31,Standard Class,CUST-1068,Customer 28,Home Office,West,Karnataka,Mangaluru,Office Supplies,Paper,Paper Item 8,1,0.0,1024.77,234.1,COD
ORD-101716,2022-03-25,2022-04-01,First Class,CUST-1960,Customer 241,Corporate,North,Rajasthan,Jaipur,Office Supplies,Art,Art Item 12,7,0.15,6931.77,983.97,Net Banking
ORD-101717,2023-10-21,2023-10-25,Second Class,CUST-1837,Customer 103,Corporate,North,Kerala,Thiruvananthapuram,Furniture,Tables,Tables Item 4,2,0.0,20234.86,-462.63,Credit Card
ORD-101718,2023-03-29,2023-03-30,First Class,CUST-1566,Customer 341,Home Office,West,Telangana,Warangal,Furniture,Tables,Tables Item 4,1,0.15,9059.65,1394.06,Net Banking
ORD-101719,2023-01-22,2023-01-27,Same Day,CUST-1639,Customer 185,Home Office,South,Uttar Pradesh,Lucknow,Technology,Machines,Machines Item 14,3,0.2,2903.0,596.06,Net Banking
ORD-101720,2023-05-22,2023-05-24,Same Day,CUST-1898,Customer 112,Consumer,North,Gujarat,Surat,Office Supplies,Paper,Paper Item 6,2,0.2,669.8,127.98,Debit Card
ORD-101721,2022-09-14,2022-09-19,Standard Class,CUST-1937,Customer 31,Corporate,North,Gujarat,Vadodara,Furniture,Bookcases,Bookcases Item 9,5,0.05,55548.17,162.25,Net Banking
ORD-101722,2023-07-24,2023-07-30,First Class,CUST-1924,Customer 200,Home Office,East,Karnataka,Mangaluru,Office Supplies,Envelopes,Envelopes Item 6,6,0.0,6057.91,1424.45,UPI
ORD-101723,2023-06-11,2023-06-14,Same Day,CUST-1710,Customer 189,Consumer,West,Delhi,New Delhi,Office Supplies,Storage,Storage Item 6,3,0.2,3523.97,781.6,Net Banking
ORD-101724,2022-06-11,2022-06-14,Second Class,CUST-1358,Customer 133,Consumer,South,Rajasthan,Udaipur,Office Supplies,Labels,Labels Item 11,4,0.05,5378.71,711.54,Credit Card
ORD-101725,2022-06-12,2022-06-15,Second Class,CUST-1647,Customer 282,Corporate,North,West Bengal,Siliguri,Furniture,Bookcases,Bookcases Item 13,3,0.15,19760.57,1140.39,Debit Card
ORD-101726,2023-06-08,2023-06-13,First Class,CUST-1609,Customer 216,Consumer,East,Karnataka,Mangaluru,Technology,Copiers,Copiers Item 9,3,0.0,84504.88,5073.41,UPI
ORD-101727,2022-09-28,2022-10-02,Same Day,CUST-1097,Customer 279,Corporate,East,West Bengal,Kolkata,Office Supplies,Art,Art Item 13,4,0.0,1702.1,319.53,COD
ORD-101728,2023-05-07,2023-05-09,First Class,CUST-1238,Customer 250,Consumer,North,Rajasthan,Udaipur,Technology,Copiers,Copiers Item 14,4,0.0,156914.07,21537.19,COD
ORD-101729,2022-07-27,2022-07-30,Standard Class,CUST-1717,Customer 183,Corporate,South,Karnataka,Mysuru,Office Supplies,Envelopes,Envelopes Item 2,7,0.05,9707.14,557.5,COD
ORD-101730,2023-06-23,2023-06-29,Standard Class,CUST-1023,Customer 22,Consumer,East,Gujarat,Surat,Technology,Copiers,Copiers Item 5,3,0.1,90252.74,19977.59,Debit Card
ORD-101731,2023-08-07,2023-08-13,First Class,CUST-1218,Customer 201,Corporate,West,Maharashtra,Nagpur,Office Supplies,Binders,Binders Item 7,4,0.2,1527.83,359.94,Credit Card
ORD-101732,2022-03-01,2022-03-04,First Class,CUST-1120,Customer 80,Corporate,North,West Bengal,Kolkata,Furniture,Furnishings,Furnishings Item 15,5,0.2,43680.52,5763.63,Credit Card
ORD-101733,2023-03-06,2023-03-09,Same Day,CUST-1802,Customer 114,Home Office,East,Maharashtra,Nagpur,Office Supplies,Art,Art Item 1,6,0.1,2592.83,628.6,UPI
ORD-101734,2023-10-19,2023-10-21,First Class,CUST-1822,Customer 299,Home Office,South,Karnataka,Mangaluru,Technology,Machines,Machines Item 10,7,0.1,185722.2,19160.87,COD
ORD-101735,2023-08-28,2023-08-31,Same Day,CUST-1168,Customer 266,Corporate,South,Gujarat,Vadodara,Office Supplies,Storage,Storage Item 11,2,0.15,1192.61,144.11,COD
ORD-101736,2022-11-05,2022-11-07,Standard Class,CUST-1399,Customer 166,Consumer,North,Delhi,New Delhi,Furniture,Tables,Tables Item 6,4,0.0,44785.39,-1045.91,Credit Card
ORD-101737,2023-06-04,2023-06-10,Standard Class,CUST-1693,Customer 353,Consumer,East,Maharashtra,Pune,Technology,Accessories,Accessories Item 11,4,0.05,50170.9,2781.84,Debit Card
ORD-101738,2023-08-14,2023-08-17,Second Class,CUST-1539,Customer 77,Consumer,North,Gujarat,Vadodara,Technology,Copiers,Copiers Item 6,2,0.1,15300.68,1923.01,UPI
ORD-101739,2022-01-27,2022-02-01,Second Class,CUST-1582,Customer 150,Corporate,East,Tamil Nadu,Madurai,Furniture,Bookcases,Bookcases Item 14,7,0.0,70885.49,12389.63,Debit Card
ORD-101740,2023-11-17,2023-11-24,Standard Class,CUST-1619,Customer 370,Home Office,East,Karnataka,Mangaluru,Furniture,Bookcases,Bookcases Item 10,3,0.2,21238.76,1726.22,Debit Card
ORD-101741,2023-07-16,2023-07-21,Standard Class,CUST-1167,Customer 231,Corporate,North,Rajasthan,Jaipur,Office Supplies,Paper,Paper Item 13,1,0.15,80.84,10.34,UPI
ORD-101742,2022-07-18,2022-07-24,Second Class,CUST-1010,Customer 281,Home Office,South,Uttar Pradesh,Lucknow,Office Supplies,Labels,Labels Item 12,6,0.1,5544.78,1147.01,Net Banking
ORD-101743,2023-01-22,2023-01-24,Second Class,CUST-1092,Customer 116,Consumer,East,Tamil Nadu,Madurai,Technology,Machines,Machines Item 6,5,0.15,14673.67,3803.19,UPI
ORD-101744,2022-12-15,2022-12-20,First Class,CUST-1457,Customer 304,Consumer,North,Karnataka,Bengaluru,Furniture,Furnishings,Furnishings Item 8,4,0.1,35992.98,1820.3,Net Banking
ORD-101745,2023-11-24,2023-11-26,Second Class,CUST-1943,Customer 147,Home Office,North,Rajasthan,Jaipur,Technology,Machines,Machines Item 6,6,0.05,67906.29,4917.0,Credit Card
ORD-101746,2023-06-20,2023-06-25,Second Class,CUST-1065,Customer 124,Corporate,North,Karnataka,Mysuru,Office Supplies,Labels,Labels Item 13,4,0.0,5196.4,380.4,COD
ORD-101747,2023-01-13,2023-01-18,Standard Class,CUST-1434,Customer 212,Consumer,South,Delhi,New Delhi,Office Supplies,Art,Art Item 11,1,0.0,967.43,186.91,Net Banking
ORD-101748,2023-07-12,2023-07-14,First Class,CUST-1316,Customer 106,Consumer,East,Tamil Nadu,Chennai,Office Supplies,Binders,Binders Item 12,2,0.15,100.24,14.81,Credit Card
ORD-101749,2023-06-11,2023-06-15,Same Day,CUST-1435,Customer 280,Corporate,South,Kerala,Kochi,Technology,Machines,Machines Item 7,6,0.2,28034.77,8370.48,UPI
ORD-101750,2022-06-02,2022-06-07,Second Class,CUST-1029,Customer 359,Consumer,West,Tamil Nadu,Salem,Office Supplies,Art,Art Item 13,6,0.0,3102.55,670.29,Net Banking
ORD-101751,2022-07-25,2022-07-28,First Class,CUST-1613,Customer 294,Consumer,West,Kerala,Kochi,Furniture,Bookcases,Bookcases Item 2,1,0.2,9055.29,157.45,Credit Card
ORD-101752,2023-03-31,2023-04-07,First Class,CUST-1797,Customer 22,Consumer,South,Karnataka,Mysuru,Office Supplies,Art,Art Item 9,4,0.15,885.89,23.84,Credit Card
ORD-101753,2022-09-30,2022-10-06,Same Day,CUST-1651,Customer 239,Home Office,West,West Bengal,Siliguri,Technology,Copiers,Copiers Item 15,3,0.2,77545.22,5851.51,Net Banking
ORD-101754,2022-08-24,2022-08-28,Standard Class,CUST-1894,Customer 358,Consumer,North,Rajasthan,Jaipur,Technology,Machines,Machines Item 2,6,0.2,10852.36,956.9,COD
ORD-101755,2023-06-05,2023-06-07,Standard Class,CUST-1943,Customer 333,Home Office,East,Uttar Pradesh,Lucknow,Furniture,Tables,Tables Item 11,3,0.0,28415.36,4872.82,Debit Card
ORD-101756,2023-11-09,2023-11-13,First Class,CUST-1790,Customer 310,Home Office,South,West Bengal,Siliguri,Office Supplies,Art,Art Item 10,2,0.0,2125.97,138.86,Net Banking
ORD-101757,2023-12-27,2023-12-28,First Class,CUST-1148,Customer 241,Corporate,West,Rajasthan,Udaipur,Furniture,Furnishings,Furnishings Item 11,7,0.15,66985.91,781.98,Net Banking
ORD-101758,2023-05-16,2023-05-17,Same Day,CUST-1478,Customer 114,Corporate,West,Delhi,New Delhi,Technology,Accessories,Accessories Item 15,3,0.05,52788.75,3931.95,COD
ORD-101759,2022-04-27,2022-05-02,Second Class,CUST-1276,Customer 257,Corporate,West,Tamil Nadu,Coimbatore,Technology,Copiers,Copiers Item 12,2,0.1,31457.45,5619.1,Debit Card
ORD-101760,2023-01-21,2023-01-26,Second Class,CUST-1177,Customer 31,Corporate,South,Tamil Nadu,Chennai,Technology,Machines,Machines Item 8,4,0.0,26308.91,2883.61,COD
ORD-101761,2022-12-10,2022-12-13,Standard Class,CUST-1013,Customer 357,Corporate,West,Tamil Nadu,Madurai,Furniture,Chairs,Chairs Item 3,4,0.15,26101.44,1920.58,Net Banking
ORD-101762,2023-08-07,2023-08-14,First Class,CUST-1106,Customer 17,Consumer,North,West Bengal,Siliguri,Office Supplies,Envelopes,Envelopes Item 8,3,0.0,3621.84,557.99,Credit Card
ORD-101763,2023-01-30,2023-02-05,First Class,CUST-1592,Customer 350,Corporate,South,Delhi,New Delhi,Furniture,Tables,Tables Item 11,7,0.0,66028.58,2837.53,Debit Card
ORD-101764,2022-03-05,2022-03-09,Same Day,CUST-1898,Customer 89,Corporate,East,Delhi,New Delhi,Furniture,Bookcases,Bookcases Item 6,5,0.15,18276.06,1633.89,Net Banking
ORD-101765,2023-12-18,2023-12-19,Second Class,CUST-1386,Customer 169,Consumer,West,Maharashtra,Pune,Office Supplies,Labels,Labels Item 2,2,0.2,1459.36,219.04,Credit Card
ORD-101766,2023-12-22,2023-12-27,Second Class,CUST-1558,Customer 3,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Art,Art Item 13,2,0.0,2305.12,251.16,Debit Card
ORD-101767,2022-03-13,2022-03-19,First Class,CUST-1809,Customer 130,Consumer,South,West Bengal,Kolkata,Office Supplies,Labels,Labels Item 11,7,0.2,2871.99,623.11,Debit Card
ORD-101768,2022-10-01,2022-10-05,First Class,CUST-1503,Customer 76,Consumer,West,Kerala,Thiruvananthapuram,Technology,Copiers,Copiers Item 13,7,0.2,188731.82,27349.79,Debit Card
ORD-101769,2022-11-16,2022-11-21,Standard Class,CUST-1839,Customer 2,Home Office,East,Tamil Nadu,Coimbatore,Furniture,Bookcases,Bookcases Item 8,6,0.2,17802.07,884.48,COD
ORD-101770,2022-12-04,2022-12-09,Same Day,CUST-1809,Customer 209,Consumer,West,Uttar Pradesh,Noida,Furniture,Furnishings,Furnishings Item 15,6,0.0,20894.92,1637.83,Net Banking
ORD-101771,2023-01-01,2023-01-02,Second Class,CUST-1106,Customer 278,Corporate,North,Karnataka,Mangaluru,Office Supplies,Storage,Storage Item 4,6,0.1,4006.3,630.03,Debit Card
ORD-101772,2023-05-10,2023-05-11,First Class,CUST-1000,Customer 62,Home Office,West,West Bengal,Siliguri,Technology,Machines,Machines Item 10,2,0.0,64871.62,9949.5,Credit Card
ORD-101773,2023-08-30,2023-09-04,Same Day,CUST-1068,Customer 98,Corporate,West,Gujarat,Vadodara,Furniture,Furnishings,Furnishings Item 6,7,0.0,51449.89,-856.13,UPI
ORD-101774,2022-06-15,2022-06-17,Second Class,CUST-1143,Customer 357,Corporate,West,Kerala,Thiruvananthapuram,Office Supplies,Art,Art Item 14,6,0.2,2116.67,399.2,Credit Card
ORD-101775,2023-06-28,2023-07-03,Second Class,CUST-1610,Customer 166,Home Office,East,Maharashtra,Mumbai,Technology,Accessories,Accessories Item 15,4,0.2,39120.03,9118.57,Debit Card
ORD-101776,2022-01-11,2022-01-17,Second Class,CUST-1750,Customer 10,Corporate,North,Gujarat,Vadodara,Office Supplies,Labels,Labels Item 14,5,0.2,2777.14,500.95,COD
ORD-101777,2022-10-28,2022-11-02,Second Class,CUST-1639,Customer 304,Corporate,East,Rajasthan,Jaipur,Office Supplies,Storage,Storage Item 1,6,0.2,4804.61,530.58,UPI
ORD-101778,2023-12-30,2024-01-02,First Class,CUST-1220,Customer 349,Home Office,East,West Bengal,Siliguri,Technology,Machines,Machines Item 6,3,0.0,66402.99,4568.67,COD
ORD-101779,2022-04-12,2022-04-19,Second Class,CUST-1365,Customer 146,Consumer,South,Karnataka,Mangaluru,Office Supplies,Envelopes,Envelopes Item 11,1,0.05,347.05,7.51,UPI
ORD-101780,2023-03-01,2023-03-04,Same Day,CUST-1453,Customer 217,Consumer,West,Tamil Nadu,Chennai,Furniture,Furnishings,Furnishings Item 13,2,0.0,9645.47,54.98,Credit Card
ORD-101781,2023-01-27,2023-01-30,Standard Class,CUST-1264,Customer 27,Home Office,West,Karnataka,Mangaluru,Office Supplies,Paper,Paper Item 10,2,0.0,2338.53,465.96,Net Banking
ORD-101782,2022-08-02,2022-08-04,Same Day,CUST-1087,Customer 20,Consumer,South,Rajasthan,Udaipur,Office Supplies,Paper,Paper Item 9,6,0.0,7117.96,763.8,Net Banking
ORD-101783,2023-11-22,2023-11-24,Second Class,CUST-1700,Customer 190,Home Office,East,Tamil Nadu,Coimbatore,Technology,Machines,Machines Item 14,6,0.05,19534.26,4257.36,Credit Card
ORD-101784,2022-03-29,2022-04-03,Second Class,CUST-1168,Customer 108,Consumer,West,Tamil Nadu,Salem,Office Supplies,Storage,Storage Item 15,3,0.0,2201.4,126.36,Debit Card
ORD-101785,2023-07-07,2023-07-10,Standard Class,CUST-1017,Customer 140,Home Office,West,Telangana,Warangal,Furniture,Chairs,Chairs Item 1,6,0.0,40443.6,3822.22,Net Banking
ORD-101786,2023-02-05,2023-02-07,First Class,CUST-1550,Customer 298,Consumer,West,Kerala,Thiruvananthapuram,Office Supplies,Binders,Binders Item 11,3,0.0,2344.91,84.83,UPI
ORD-101787,2023-08-11,2023-08-12,Second Class,CUST-1146,Customer 280,Corporate,South,Kerala,Thiruvananthapuram,Office Supplies,Labels,Labels Item 7,1,0.2,1183.84,227.94,COD
ORD-101788,2022-02-15,2022-02-20,Standard Class,CUST-1422,Customer 33,Consumer,North,Maharashtra,Pune,Technology,Machines,Machines Item 13,1,0.0,14680.14,2389.71,Net Banking
ORD-101789,2023-11-03,2023-11-09,Standard Class,CUST-1095,Customer 53,Home Office,South,Karnataka,Mangaluru,Technology,Phones,Phones Item 11,5,0.2,19599.07,5618.23,UPI
ORD-101790,2023-04-08,2023-04-15,Same Day,CUST-1167,Customer 263,Consumer,West,Gujarat,Vadodara,Furniture,Bookcases,Bookcases Item 12,5,0.15,21876.48,2016.16,UPI
ORD-101791,2023-08-15,2023-08-19,Standard Class,CUST-1620,Customer 203,Home Office,North,Uttar Pradesh,Noida,Furniture,Tables,Tables Item 2,3,0.1,2738.38,353.45,COD
ORD-101792,2022-11-06,2022-11-11,Same Day,CUST-1448,Customer 399,Corporate,East,Tamil Nadu,Madurai,Furniture,Chairs,Chairs Item 10,1,0.0,1044.74,113.66,Credit Card
ORD-101793,2022-03-27,2022-03-31,First Class,CUST-1039,Customer 308,Home Office,West,Delhi,New Delhi,Office Supplies,Storage,Storage Item 15,4,0.15,4448.41,627.28,COD
ORD-101794,2022-04-02,2022-04-05,Same Day,CUST-1130,Customer 158,Home Office,East,West Bengal,Kolkata,Office Supplies,Envelopes,Envelopes Item 8,2,0.2,102.14,15.83,COD
ORD-101795,2023-10-22,2023-10-29,Same Day,CUST-1555,Customer 12,Corporate,East,Uttar Pradesh,Noida,Office Supplies,Paper,Paper Item 1,5,0.0,6925.35,1224.4,Debit Card
ORD-101796,2023-11-04,2023-11-08,Same Day,CUST-1772,Customer 235,Consumer,West,West Bengal,Kolkata,Furniture,Bookcases,Bookcases Item 10,1,0.0,2368.29,178.57,Debit Card
ORD-101797,2023-12-15,2023-12-18,Second Class,CUST-1174,Customer 316,Home Office,North,Karnataka,Bengaluru,Office Supplies,Binders,Binders Item 11,5,0.0,3718.67,425.03,Debit Card
ORD-101798,2022-08-30,2022-08-31,Same Day,CUST-1880,Customer 337,Consumer,West,Telangana,Hyderabad,Office Supplies,Art,Art Item 14,2,0.2,2177.22,365.62,Debit Card
ORD-101799,2022-01-02,2022-01-06,Same Day,CUST-1207,Customer 60,Home Office,South,Telangana,Hyderabad,Technology,Phones,Phones Item 9,1,0.15,5658.88,794.01,COD
ORD-101800,2022-08-13,2022-08-20,Same Day,CUST-1388,Customer 71,Corporate,East,Telangana,Warangal,Office Supplies,Envelopes,Envelopes Item 7,5,0.15,3020.83,403.71,COD
ORD-101801,2023-08-12,2023-08-17,Second Class,CUST-1823,Customer 374,Home Office,South,Telangana,Hyderabad,Furniture,Chairs,Chairs Item 9,2,0.2,8329.97,65.69,COD
ORD-101802,2022-04-26,2022-04-29,Standard Class,CUST-1686,Customer 316,Consumer,East,Delhi,New Delhi,Office Supplies,Storage,Storage Item 7,3,0.05,2692.57,505.63,Net Banking
ORD-101803,2023-10-28,2023-11-02,Standard Class,CUST-1418,Customer 202,Corporate,North,Rajasthan,Udaipur,Office Supplies,Storage,Storage Item 9,1,0.0,1182.33,181.72,COD
ORD-101804,2022-04-13,2022-04-20,Standard Class,CUST-1911,Customer 213,Home Office,North,Uttar Pradesh,Kanpur,Office Supplies,Envelopes,Envelopes Item 7,4,0.0,529.95,71.69,COD
ORD-101805,2022-07-13,2022-07-15,Second Class,CUST-1784,Customer 233,Home Office,North,Telangana,Hyderabad,Technology,Copiers,Copiers Item 3,7,0.15,46210.56,12384.34,Debit Card
ORD-101806,2022-06-15,2022-06-18,Standard Class,CUST-1803,Customer 102,Corporate,North,Maharashtra,Pune,Office Supplies,Art,Art Item 13,4,0.1,3285.54,339.98,COD
ORD-101807,2022-03-31,2022-04-04,Standard Class,CUST-1096,Customer 215,Consumer,South,Kerala,Thiruvananthapuram,Furniture,Furnishings,Furnishings Item 15,2,0.2,4312.35,563.07,Credit Card
ORD-101808,2023-11-17,2023-11-20,Same Day,CUST-1254,Customer 67,Corporate,West,West Bengal,Kolkata,Office Supplies,Paper,Paper Item 14,7,0.05,6432.15,860.77,COD
ORD-101809,2022-05-02,2022-05-07,Standard Class,CUST-1484,Customer 221,Consumer,East,Rajasthan,Jaipur,Office Supplies,Paper,Paper Item 3,5,0.15,1574.81,121.91,Net Banking
ORD-101810,2022-05-23,2022-05-24,First Class,CUST-1476,Customer 326,Corporate,East,Tamil Nadu,Salem,Furniture,Tables,Tables Item 3,6,0.2,18021.05,2041.3,Debit Card
ORD-101811,2022-04-16,2022-04-19,Standard Class,CUST-1721,Customer 19,Corporate,South,Maharashtra,Pune,Office Supplies,Paper,Paper Item 7,5,0.0,3553.87,213.36,COD
ORD-101812,2023-03-04,2023-03-08,First Class,CUST-1635,Customer 27,Home Office,East,Rajasthan,Jaipur,Office Supplies,Labels,Labels Item 3,6,0.1,2971.05,643.46,Credit Card
ORD-101813,2022-11-01,2022-11-03,First Class,CUST-1280,Customer 398,Consumer,West,Kerala,Thiruvananthapuram,Furniture,Chairs,Chairs Item 10,6,0.2,47120.68,-771.27,COD
ORD-101814,2022-11-13,2022-11-19,Standard Class,CUST-1849,Customer 207,Home Office,West,Telangana,Warangal,Furniture,Bookcases,Bookcases Item 7,6,0.15,26959.68,4279.0,UPI
ORD-101815,2023-09-27,2023-09-28,Second Class,CUST-1286,Customer 245,Consumer,West,Uttar Pradesh,Lucknow,Furniture,Chairs,Chairs Item 14,1,0.1,5822.19,471.5,Debit Card
ORD-101816,2022-01-09,2022-01-11,Standard Class,CUST-1697,Customer 75,Corporate,North,Karnataka,Mysuru,Office Supplies,Binders,Binders Item 6,1,0.05,830.42,136.27,Debit Card
ORD-101817,2022-03-14,2022-03-17,Second Class,CUST-1935,Customer 220,Corporate,North,Telangana,Hyderabad,Furniture,Tables,Tables Item 11,5,0.1,21294.24,3588.61,Debit Card
ORD-101818,2022-12-25,2022-12-30,Second Class,CUST-1101,Customer 315,Consumer,East,Kerala,Kochi,Furniture,Bookcases,Bookcases Item 15,5,0.0,7346.93,999.84,Credit Card
ORD-101819,2022-08-11,2022-08-18,First Class,CUST-1858,Customer 259,Corporate,West,Karnataka,Bengaluru,Furniture,Bookcases,Bookcases Item 4,1,0.1,5402.91,-74.12,Net Banking
ORD-101820,2023-02-20,2023-02-25,Standard Class,CUST-1121,Customer 116,Home Office,North,Delhi,New Delhi,Office Supplies,Storage,Storage Item 5,7,0.15,1969.55,149.6,Net Banking
ORD-101821,2023-07-07,2023-07-11,Same Day,CUST-1649,Customer 50,Consumer,North,West Bengal,Kolkata,Technology,Phones,Phones Item 5,4,0.05,42976.03,5448.1,Debit Card
ORD-101822,2023-01-05,2023-01-10,Standard Class,CUST-1384,Customer 53,Corporate,West,Karnataka,Mangaluru,Furniture,Bookcases,Bookcases Item 9,7,0.1,57380.23,-965.26,COD
ORD-101823,2023-12-17,2023-12-18,First Class,CUST-1035,Customer 212,Corporate,West,Rajasthan,Udaipur,Office Supplies,Storage,Storage Item 5,7,0.0,5218.08,919.81,COD
ORD-101824,2022-09-21,2022-09-26,Same Day,CUST-1045,Customer 156,Corporate,East,Delhi,New Delhi,Furniture,Furnishings,Furnishings Item 11,4,0.15,32725.91,-1242.23,COD
ORD-101825,2023-11-21,2023-11-25,First Class,CUST-1144,Customer 315,Consumer,South,West Bengal,Kolkata,Office Supplies,Art,Art Item 12,1,0.05,1064.86,123.08,Net Banking
ORD-101826,2022-11-14,2022-11-20,Standard Class,CUST-1265,Customer 16,Corporate,West,Maharashtra,Pune,Office Supplies,Binders,Binders Item 9,1,0.2,178.94,37.06,UPI
ORD-101827,2022-03-25,2022-03-28,Standard Class,CUST-1572,Customer 291,Consumer,East,Kerala,Kochi,Furniture,Tables,Tables Item 7,4,0.0,25259.3,4056.44,Credit Card
ORD-101828,2022-11-14,2022-11-21,Second Class,CUST-1024,Customer 224,Home Office,West,Delhi,New Delhi,Furniture,Furnishings,Furnishings Item 6,2,0.2,5419.34,49.48,UPI
ORD-101829,2022-04-21,2022-04-24,Standard Class,CUST-1042,Customer 93,Corporate,East,Gujarat,Ahmedabad,Technology,Copiers,Copiers Item 14,3,0.0,76763.99,20204.38,Net Banking
ORD-101830,2022-09-08,2022-09-13,Standard Class,CUST-1692,Customer 251,Corporate,West,Uttar Pradesh,Lucknow,Furniture,Tables,Tables Item 15,6,0.15,30762.07,4897.67,Debit Card
ORD-101831,2023-01-18,2023-01-20,Standard Class,CUST-1295,Customer 58,Consumer,South,Karnataka,Mangaluru,Technology,Machines,Machines Item 4,2,0.0,84965.04,24586.56,Debit Card
ORD-101832,2022-01-07,2022-01-10,First Class,CUST-1178,Customer 69,Home Office,South,Delhi,New Delhi,Furniture,Furnishings,Furnishings Item 13,6,0.0,15644.29,2485.21,Credit Card
ORD-101833,2023-04-04,2023-04-10,Second Class,CUST-1623,Customer 100,Home Office,North,Uttar Pradesh,Kanpur,Office Supplies,Paper,Paper Item 12,7,0.1,6045.72,1257.45,Debit Card
ORD-101834,2022-03-25,2022-03-30,Second Class,CUST-1359,Customer 347,Consumer,East,Gujarat,Ahmedabad,Office Supplies,Binders,Binders Item 13,2,0.2,1737.09,177.9,Net Banking
ORD-101835,2022-07-27,2022-08-03,Standard Class,CUST-1716,Customer 76,Consumer,South,Delhi,New Delhi,Office Supplies,Binders,Binders Item 7,4,0.1,2417.53,287.03,COD
ORD-101836,2023-01-25,2023-01-29,Same Day,CUST-1259,Customer 393,Consumer,West,Kerala,Kochi,Office Supplies,Envelopes,Envelopes Item 7,2,0.1,2612.35,204.03,COD
ORD-101837,2022-11-10,2022-11-16,Same Day,CUST-1461,Customer 345,Consumer,South,Delhi,New Delhi,Office Supplies,Storage,Storage Item 8,1,0.0,729.35,54.33,Net Banking
ORD-101838,2022-01-22,2022-01-27,Second Class,CUST-1691,Customer 162,Home Office,South,Maharashtra,Nagpur,Technology,Copiers,Copiers Item 6,6,0.15,40318.89,10001.26,Debit Card
